instant,dteday,holiday,weathersit,temp,atemp,hum,windspeed,count,day_of_the_week,month,season
12533,2012-06-11,0,1,0.7,0.6515,0.65,0.1343,316,Monday,June,Summer
12534,2012-06-11,0,1,0.72,0.6818,0.62,0.1642,147,Monday,June,Summer
12535,2012-06-11,0,2,0.76,0.6818,0.48,0.2239,202,Monday,June,Summer
12536,2012-06-11,0,2,0.8,0.7273,0.43,0.194,261,Monday,June,Summer
12537,2012-06-11,0,2,0.8,0.7121,0.41,0.2985,248,Monday,June,Summer
12538,2012-06-11,0,2,0.82,0.7273,0.34,0.2836,259,Monday,June,Summer
12539,2012-06-11,0,1,0.8,0.7121,0.41,0.3582,259,Monday,June,Summer
12540,2012-06-11,0,2,0.8,0.7121,0.41,0.4179,427,Monday,June,Summer
12541,2012-06-11,0,2,0.8,0.7121,0.41,0.3582,800,Monday,June,Summer
12542,2012-06-11,0,2,0.8,0.7273,0.43,0.2985,831,Monday,June,Summer
12543,2012-06-11,0,2,0.76,0.6818,0.48,0.3284,596,Monday,June,Summer
12544,2012-06-11,0,2,0.74,0.6667,0.48,0.2239,394,Monday,June,Summer
12545,2012-06-11,0,2,0.72,0.6667,0.58,0.194,250,Monday,June,Summer
12546,2012-06-11,0,2,0.72,0.6667,0.58,0.194,164,Monday,June,Summer
12547,2012-06-11,0,2,0.7,0.6515,0.58,0.2239,80,Monday,June,Summer
12548,2012-06-12,0,2,0.7,0.6515,0.58,0.2239,28,Tuesday,June,Summer
12549,2012-06-12,0,2,0.68,0.6364,0.65,0.1642,16,Tuesday,June,Summer
12550,2012-06-12,0,2,0.68,0.6364,0.65,0.194,6,Tuesday,June,Summer
12551,2012-06-12,0,2,0.66,0.6212,0.69,0.2537,12,Tuesday,June,Summer
12552,2012-06-12,0,3,0.6,0.5455,0.88,0.1642,4,Tuesday,June,Summer
12553,2012-06-12,0,3,0.6,0.5455,0.88,0.1343,29,Tuesday,June,Summer
12554,2012-06-12,0,2,0.6,0.5455,0.88,0.1343,136,Tuesday,June,Summer
12555,2012-06-12,0,3,0.62,0.5606,0.88,0.2537,303,Tuesday,June,Summer
12556,2012-06-12,0,2,0.62,0.5606,0.88,0.2239,613,Tuesday,June,Summer
12557,2012-06-12,0,2,0.64,0.5758,0.89,0.2836,285,Tuesday,June,Summer
12558,2012-06-12,0,3,0.64,0.5758,0.89,0.2836,125,Tuesday,June,Summer
12559,2012-06-12,0,3,0.66,0.6061,0.83,0.3582,65,Tuesday,June,Summer
12560,2012-06-12,0,3,0.66,0.6061,0.83,0.2537,95,Tuesday,June,Summer
12561,2012-06-12,0,3,0.66,0.6061,0.83,0.194,59,Tuesday,June,Summer
12562,2012-06-12,0,3,0.64,0.5758,0.89,0.2537,60,Tuesday,June,Summer
12563,2012-06-12,0,3,0.66,0.5909,0.89,0.194,116,Tuesday,June,Summer
12564,2012-06-12,0,2,0.66,0.5909,0.89,0.2836,239,Tuesday,June,Summer
12565,2012-06-12,0,2,0.66,0.5909,0.89,0.2836,681,Tuesday,June,Summer
12566,2012-06-12,0,1,0.68,0.6364,0.83,0.194,653,Tuesday,June,Summer
12567,2012-06-12,0,1,0.68,0.6364,0.83,0.194,491,Tuesday,June,Summer
12568,2012-06-12,0,1,0.68,0.6364,0.83,0.194,386,Tuesday,June,Summer
12569,2012-06-12,0,1,0.68,0.6364,0.83,0.1045,274,Tuesday,June,Summer
12570,2012-06-12,0,1,0.66,0.5909,0.94,0.1045,207,Tuesday,June,Summer
12571,2012-06-12,0,3,0.66,0.5909,0.94,0.2239,89,Tuesday,June,Summer
12572,2012-06-13,0,2,0.66,0.5909,0.94,0.194,34,Wednesday,June,Summer
12573,2012-06-13,0,1,0.64,0.5909,0.78,0.0,28,Wednesday,June,Summer
12574,2012-06-13,0,1,0.62,0.5758,0.83,0.1343,4,Wednesday,June,Summer
12575,2012-06-13,0,1,0.62,0.5758,0.83,0.194,8,Wednesday,June,Summer
12576,2012-06-13,0,1,0.6,0.5606,0.83,0.1343,10,Wednesday,June,Summer
12577,2012-06-13,0,1,0.6,0.5606,0.83,0.194,40,Wednesday,June,Summer
12578,2012-06-13,0,1,0.6,0.5606,0.83,0.2239,194,Wednesday,June,Summer
12579,2012-06-13,0,1,0.6,0.5606,0.83,0.2985,505,Wednesday,June,Summer
12580,2012-06-13,0,2,0.62,0.5909,0.73,0.5224,713,Wednesday,June,Summer
12581,2012-06-13,0,2,0.64,0.6061,0.69,0.5821,352,Wednesday,June,Summer
12582,2012-06-13,0,2,0.64,0.6061,0.65,0.4179,198,Wednesday,June,Summer
12583,2012-06-13,0,2,0.66,0.6212,0.54,0.4478,246,Wednesday,June,Summer
12584,2012-06-13,0,2,0.68,0.6364,0.44,0.4179,334,Wednesday,June,Summer
12585,2012-06-13,0,2,0.7,0.6364,0.45,0.3881,255,Wednesday,June,Summer
12586,2012-06-13,0,2,0.72,0.6515,0.37,0.4179,320,Wednesday,June,Summer
12587,2012-06-13,0,1,0.72,0.6515,0.32,0.4925,281,Wednesday,June,Summer
12588,2012-06-13,0,1,0.72,0.6515,0.3,0.4925,392,Wednesday,June,Summer
12589,2012-06-13,0,1,0.72,0.6515,0.32,0.4925,857,Wednesday,June,Summer
12590,2012-06-13,0,1,0.72,0.6515,0.32,0.4478,744,Wednesday,June,Summer
12591,2012-06-13,0,1,0.7,0.6364,0.34,0.3881,671,Wednesday,June,Summer
12592,2012-06-13,0,1,0.68,0.6364,0.36,0.4179,448,Wednesday,June,Summer
12593,2012-06-13,0,1,0.64,0.6212,0.44,0.3582,396,Wednesday,June,Summer
12594,2012-06-13,0,1,0.62,0.6212,0.5,0.2985,238,Wednesday,June,Summer
12595,2012-06-13,0,1,0.62,0.6212,0.5,0.2836,153,Wednesday,June,Summer
12596,2012-06-14,0,1,0.6,0.6212,0.53,0.2985,48,Thursday,June,Summer
12597,2012-06-14,0,1,0.6,0.6212,0.56,0.2239,21,Thursday,June,Summer
12598,2012-06-14,0,2,0.62,0.6212,0.53,0.2537,9,Thursday,June,Summer
12599,2012-06-14,0,2,0.62,0.6212,0.53,0.2836,5,Thursday,June,Summer
12600,2012-06-14,0,2,0.6,0.6212,0.56,0.2537,6,Thursday,June,Summer
12601,2012-06-14,0,2,0.6,0.6212,0.56,0.2537,40,Thursday,June,Summer
12602,2012-06-14,0,1,0.58,0.5455,0.6,0.2836,181,Thursday,June,Summer
12603,2012-06-14,0,1,0.6,0.6061,0.6,0.2836,506,Thursday,June,Summer
12604,2012-06-14,0,1,0.6,0.6061,0.64,0.3284,719,Thursday,June,Summer
12605,2012-06-14,0,1,0.62,0.6061,0.61,0.2239,357,Thursday,June,Summer
12606,2012-06-14,0,1,0.64,0.6061,0.65,0.4179,179,Thursday,June,Summer
12607,2012-06-14,0,1,0.66,0.6212,0.57,0.2537,228,Thursday,June,Summer
12608,2012-06-14,0,2,0.66,0.6212,0.61,0.2239,265,Thursday,June,Summer
12609,2012-06-14,0,1,0.68,0.6364,0.57,0.1642,284,Thursday,June,Summer
12610,2012-06-14,0,1,0.7,0.6515,0.54,0.2836,298,Thursday,June,Summer
12611,2012-06-14,0,1,0.74,0.6667,0.48,0.2985,324,Thursday,June,Summer
12612,2012-06-14,0,1,0.72,0.6667,0.51,0.2836,438,Thursday,June,Summer
12613,2012-06-14,0,1,0.72,0.6667,0.48,0.2239,867,Thursday,June,Summer
12614,2012-06-14,0,1,0.74,0.6667,0.42,0.194,823,Thursday,June,Summer
12615,2012-06-14,0,1,0.7,0.6515,0.48,0.2537,579,Thursday,June,Summer
12616,2012-06-14,0,1,0.66,0.6212,0.65,0.2537,435,Thursday,June,Summer
12617,2012-06-14,0,1,0.64,0.6061,0.65,0.1642,337,Thursday,June,Summer
12618,2012-06-14,0,2,0.64,0.6061,0.65,0.2239,242,Thursday,June,Summer
12619,2012-06-14,0,2,0.62,0.6061,0.69,0.1642,172,Thursday,June,Summer
12620,2012-06-15,0,1,0.6,0.5909,0.73,0.1642,94,Friday,June,Summer
12621,2012-06-15,0,1,0.58,0.5455,0.78,0.194,51,Friday,June,Summer
12622,2012-06-15,0,1,0.56,0.5303,0.83,0.1045,15,Friday,June,Summer
12623,2012-06-15,0,1,0.56,0.5303,0.83,0.1642,5,Friday,June,Summer
12624,2012-06-15,0,1,0.56,0.5303,0.83,0.1642,14,Friday,June,Summer
12625,2012-06-15,0,1,0.54,0.5152,0.88,0.1045,33,Friday,June,Summer
12626,2012-06-15,0,1,0.54,0.5152,0.83,0.1343,151,Friday,June,Summer
12627,2012-06-15,0,1,0.56,0.5303,0.83,0.1642,430,Friday,June,Summer
12628,2012-06-15,0,1,0.6,0.5909,0.69,0.1642,653,Friday,June,Summer
12629,2012-06-15,0,1,0.62,0.6061,0.65,0.1642,366,Friday,June,Summer
12630,2012-06-15,0,1,0.64,0.6212,0.57,0.1642,216,Friday,June,Summer
12631,2012-06-15,0,1,0.66,0.6212,0.5,0.194,286,Friday,June,Summer
12632,2012-06-15,0,1,0.7,0.6364,0.45,0.1642,403,Friday,June,Summer
12633,2012-06-15,0,1,0.7,0.6364,0.42,0.2537,393,Friday,June,Summer
12634,2012-06-15,0,1,0.72,0.6515,0.39,0.194,376,Friday,June,Summer
12635,2012-06-15,0,1,0.72,0.6515,0.39,0.194,377,Friday,June,Summer
12636,2012-06-15,0,1,0.72,0.6515,0.37,0.194,558,Friday,June,Summer
12637,2012-06-15,0,1,0.74,0.6515,0.37,0.2836,823,Friday,June,Summer
12638,2012-06-15,0,1,0.72,0.6515,0.39,0.2239,693,Friday,June,Summer
12639,2012-06-15,0,1,0.7,0.6364,0.42,0.1642,467,Friday,June,Summer
12640,2012-06-15,0,1,0.68,0.6364,0.44,0.194,385,Friday,June,Summer
12641,2012-06-15,0,1,0.66,0.6212,0.5,0.1045,333,Friday,June,Summer
12642,2012-06-15,0,1,0.64,0.6212,0.53,0.1343,321,Friday,June,Summer
12643,2012-06-15,0,1,0.62,0.6212,0.53,0.2537,222,Friday,June,Summer
12644,2012-06-16,0,1,0.58,0.5455,0.56,0.1343,137,Saturday,June,Summer
12645,2012-06-16,0,1,0.56,0.5303,0.56,0.0,95,Saturday,June,Summer
12646,2012-06-16,0,1,0.58,0.5455,0.53,0.0,67,Saturday,June,Summer
12647,2012-06-16,0,1,0.56,0.5303,0.6,0.0896,27,Saturday,June,Summer
12648,2012-06-16,0,1,0.54,0.5152,0.68,0.1343,8,Saturday,June,Summer
12649,2012-06-16,0,1,0.54,0.5152,0.68,0.1045,23,Saturday,June,Summer
12650,2012-06-16,0,1,0.54,0.5152,0.68,0.194,47,Saturday,June,Summer
12651,2012-06-16,0,1,0.54,0.5152,0.68,0.194,78,Saturday,June,Summer
12652,2012-06-16,0,1,0.58,0.5455,0.64,0.1642,204,Saturday,June,Summer
12653,2012-06-16,0,1,0.6,0.6061,0.6,0.0896,367,Saturday,June,Summer
12654,2012-06-16,0,1,0.64,0.6212,0.47,0.194,435,Saturday,June,Summer
12655,2012-06-16,0,1,0.66,0.6212,0.39,0.1642,566,Saturday,June,Summer
12656,2012-06-16,0,1,0.68,0.6364,0.41,0.1045,603,Saturday,June,Summer
12657,2012-06-16,0,1,0.72,0.6515,0.34,0.1642,617,Saturday,June,Summer
12658,2012-06-16,0,1,0.72,0.6515,0.37,0.2239,573,Saturday,June,Summer
12659,2012-06-16,0,1,0.74,0.6515,0.35,0.2537,583,Saturday,June,Summer
12660,2012-06-16,0,2,0.72,0.6515,0.37,0.1045,542,Saturday,June,Summer
12661,2012-06-16,0,2,0.72,0.6515,0.37,0.2537,593,Saturday,June,Summer
12662,2012-06-16,0,2,0.72,0.6515,0.37,0.2239,571,Saturday,June,Summer
12663,2012-06-16,0,2,0.7,0.6364,0.42,0.194,461,Saturday,June,Summer
12664,2012-06-16,0,2,0.66,0.6212,0.47,0.194,352,Saturday,June,Summer
12665,2012-06-16,0,2,0.64,0.6212,0.5,0.2239,290,Saturday,June,Summer
12666,2012-06-16,0,1,0.62,0.6212,0.53,0.2985,280,Saturday,June,Summer
12667,2012-06-16,0,1,0.6,0.6212,0.53,0.2985,183,Saturday,June,Summer
12668,2012-06-17,0,1,0.56,0.5303,0.56,0.1343,148,Sunday,June,Summer
12669,2012-06-17,0,1,0.56,0.5303,0.6,0.1642,88,Sunday,June,Summer
12670,2012-06-17,0,1,0.56,0.5303,0.56,0.0896,74,Sunday,June,Summer
12671,2012-06-17,0,1,0.54,0.5152,0.64,0.1045,28,Sunday,June,Summer
12672,2012-06-17,0,1,0.54,0.5152,0.64,0.0896,18,Sunday,June,Summer
12673,2012-06-17,0,1,0.54,0.5152,0.68,0.1343,17,Sunday,June,Summer
12674,2012-06-17,0,1,0.52,0.5,0.72,0.1045,23,Sunday,June,Summer
12675,2012-06-17,0,1,0.52,0.5,0.72,0.0896,48,Sunday,June,Summer
12676,2012-06-17,0,1,0.56,0.5303,0.68,0.2537,119,Sunday,June,Summer
12677,2012-06-17,0,1,0.56,0.5303,0.68,0.1642,274,Sunday,June,Summer
12678,2012-06-17,0,1,0.58,0.5455,0.64,0.0,436,Sunday,June,Summer
12679,2012-06-17,0,1,0.62,0.6212,0.57,0.1045,546,Sunday,June,Summer
12680,2012-06-17,0,1,0.62,0.6212,0.57,0.0,615,Sunday,June,Summer
12681,2012-06-17,0,1,0.64,0.6212,0.53,0.1642,614,Sunday,June,Summer
12682,2012-06-17,0,1,0.64,0.6212,0.53,0.0,582,Sunday,June,Summer
12683,2012-06-17,0,1,0.66,0.6212,0.5,0.2239,463,Sunday,June,Summer
12684,2012-06-17,0,1,0.66,0.6212,0.54,0.2985,580,Sunday,June,Summer
12685,2012-06-17,0,1,0.64,0.6212,0.57,0.2239,593,Sunday,June,Summer
12686,2012-06-17,0,1,0.64,0.6212,0.53,0.194,513,Sunday,June,Summer
12687,2012-06-17,0,1,0.64,0.6212,0.53,0.1642,390,Sunday,June,Summer
12688,2012-06-17,0,1,0.62,0.6212,0.57,0.194,302,Sunday,June,Summer
12689,2012-06-17,0,1,0.62,0.6212,0.57,0.194,246,Sunday,June,Summer
12690,2012-06-17,0,1,0.6,0.6061,0.6,0.194,153,Sunday,June,Summer
12691,2012-06-17,0,1,0.58,0.5455,0.64,0.194,108,Sunday,June,Summer
12692,2012-06-18,0,1,0.56,0.5303,0.73,0.2537,40,Monday,June,Summer
12693,2012-06-18,0,1,0.54,0.5152,0.77,0.2239,14,Monday,June,Summer
12694,2012-06-18,0,1,0.54,0.5152,0.77,0.2239,9,Monday,June,Summer
12695,2012-06-18,0,2,0.52,0.5,0.83,0.2239,4,Monday,June,Summer
12696,2012-06-18,0,2,0.54,0.5152,0.77,0.194,9,Monday,June,Summer
12697,2012-06-18,0,3,0.52,0.5,0.83,0.1343,23,Monday,June,Summer
12698,2012-06-18,0,3,0.52,0.5,0.88,0.1343,37,Monday,June,Summer
12699,2012-06-18,0,3,0.52,0.5,0.94,0.2239,145,Monday,June,Summer
12700,2012-06-18,0,2,0.54,0.5152,0.83,0.194,474,Monday,June,Summer
12701,2012-06-18,0,2,0.54,0.5152,0.83,0.2239,250,Monday,June,Summer
12702,2012-06-18,0,3,0.54,0.5152,0.88,0.1045,91,Monday,June,Summer
12703,2012-06-18,0,2,0.54,0.5152,0.88,0.1642,121,Monday,June,Summer
12704,2012-06-18,0,3,0.56,0.5303,0.78,0.1343,168,Monday,June,Summer
12705,2012-06-18,0,2,0.58,0.5455,0.73,0.1343,225,Monday,June,Summer
12706,2012-06-18,0,2,0.58,0.5455,0.68,0.194,219,Monday,June,Summer
12707,2012-06-18,0,2,0.6,0.5909,0.69,0.194,237,Monday,June,Summer
12708,2012-06-18,0,2,0.6,0.5909,0.73,0.194,332,Monday,June,Summer
12709,2012-06-18,0,2,0.6,0.5909,0.73,0.194,723,Monday,June,Summer
12710,2012-06-18,0,2,0.62,0.6061,0.69,0.1642,642,Monday,June,Summer
12711,2012-06-18,0,2,0.62,0.5909,0.73,0.0896,463,Monday,June,Summer
12712,2012-06-18,0,2,0.62,0.5909,0.73,0.1343,362,Monday,June,Summer
12713,2012-06-18,0,2,0.62,0.5909,0.73,0.1045,273,Monday,June,Summer
12714,2012-06-18,0,2,0.62,0.5909,0.73,0.1642,164,Monday,June,Summer
12715,2012-06-18,0,3,0.6,0.5758,0.78,0.194,74,Monday,June,Summer
12716,2012-06-19,0,2,0.6,0.5758,0.78,0.1642,35,Tuesday,June,Summer
12717,2012-06-19,0,2,0.6,0.5758,0.78,0.1642,14,Tuesday,June,Summer
12718,2012-06-19,0,2,0.6,0.5758,0.78,0.1343,15,Tuesday,June,Summer
12719,2012-06-19,0,2,0.6,0.5758,0.78,0.1045,8,Tuesday,June,Summer
12720,2012-06-19,0,2,0.6,0.5758,0.78,0.1343,10,Tuesday,June,Summer
12721,2012-06-19,0,2,0.6,0.5758,0.78,0.194,37,Tuesday,June,Summer
12722,2012-06-19,0,2,0.6,0.5758,0.78,0.1045,161,Tuesday,June,Summer
12723,2012-06-19,0,2,0.6,0.5758,0.78,0.1343,480,Tuesday,June,Summer
12724,2012-06-19,0,2,0.6,0.5758,0.78,0.1642,673,Tuesday,June,Summer
12725,2012-06-19,0,1,0.64,0.6061,0.73,0.0896,328,Tuesday,June,Summer
12726,2012-06-19,0,1,0.64,0.6061,0.73,0.0896,180,Tuesday,June,Summer
12727,2012-06-19,0,1,0.66,0.6212,0.69,0.1343,230,Tuesday,June,Summer
12728,2012-06-19,0,1,0.7,0.6515,0.65,0.0896,292,Tuesday,June,Summer
12729,2012-06-19,0,1,0.74,0.6818,0.58,0.1343,272,Tuesday,June,Summer
12730,2012-06-19,0,1,0.76,0.7121,0.58,0.1045,227,Tuesday,June,Summer
12731,2012-06-19,0,1,0.78,0.7424,0.59,0.1642,259,Tuesday,June,Summer
12732,2012-06-19,0,1,0.8,0.7576,0.55,0.2239,334,Tuesday,June,Summer
12733,2012-06-19,0,1,0.8,0.7576,0.55,0.194,811,Tuesday,June,Summer
12734,2012-06-19,0,1,0.8,0.7576,0.55,0.1642,795,Tuesday,June,Summer
12735,2012-06-19,0,1,0.8,0.7727,0.59,0.2239,514,Tuesday,June,Summer
12736,2012-06-19,0,1,0.8,0.7576,0.55,0.2537,458,Tuesday,June,Summer
12737,2012-06-19,0,1,0.76,0.7121,0.62,0.1642,276,Tuesday,June,Summer
12738,2012-06-19,0,1,0.72,0.6970000000000001,0.79,0.0896,291,Tuesday,June,Summer
12739,2012-06-19,0,1,0.72,0.6970000000000001,0.79,0.1343,125,Tuesday,June,Summer
12740,2012-06-20,0,1,0.7,0.6667,0.79,0.194,53,Wednesday,June,Summer
12741,2012-06-20,0,1,0.68,0.6364,0.79,0.194,27,Wednesday,June,Summer
12742,2012-06-20,0,1,0.66,0.6061,0.83,0.1642,6,Wednesday,June,Summer
12743,2012-06-20,0,1,0.66,0.6061,0.83,0.1343,8,Wednesday,June,Summer
12744,2012-06-20,0,1,0.66,0.6061,0.83,0.0896,7,Wednesday,June,Summer
12745,2012-06-20,0,1,0.66,0.6061,0.83,0.0896,39,Wednesday,June,Summer
12746,2012-06-20,0,2,0.64,0.5758,0.89,0.0896,165,Wednesday,June,Summer
12747,2012-06-20,0,2,0.66,0.5909,0.89,0.0,464,Wednesday,June,Summer
12748,2012-06-20,0,2,0.7,0.6667,0.79,0.1045,643,Wednesday,June,Summer
12749,2012-06-20,0,2,0.72,0.6970000000000001,0.74,0.0,316,Wednesday,June,Summer
12750,2012-06-20,0,1,0.82,0.7727,0.52,0.1343,167,Wednesday,June,Summer
12751,2012-06-20,0,1,0.84,0.7879,0.49,0.194,188,Wednesday,June,Summer
12752,2012-06-20,0,1,0.86,0.8029999999999999,0.47,0.1642,180,Wednesday,June,Summer
12753,2012-06-20,0,1,0.86,0.7879,0.44,0.1045,211,Wednesday,June,Summer
12754,2012-06-20,0,1,0.88,0.8029999999999999,0.39,0.194,190,Wednesday,June,Summer
12755,2012-06-20,0,1,0.9,0.8182,0.35,0.0,179,Wednesday,June,Summer
12756,2012-06-20,0,1,0.9,0.8182,0.35,0.1045,335,Wednesday,June,Summer
12757,2012-06-20,0,1,0.9,0.8182,0.37,0.0,691,Wednesday,June,Summer
12758,2012-06-20,0,1,0.9,0.8182,0.37,0.0,672,Wednesday,June,Summer
12759,2012-06-20,0,1,0.88,0.7879,0.37,0.2537,539,Wednesday,June,Summer
12760,2012-06-20,0,1,0.86,0.7727,0.39,0.2239,407,Wednesday,June,Summer
12761,2012-06-20,0,1,0.84,0.7576,0.44,0.0896,344,Wednesday,June,Summer
12762,2012-06-20,0,1,0.82,0.7576,0.46,0.1045,257,Wednesday,June,Summer
12763,2012-06-20,0,1,0.78,0.7424,0.59,0.1045,123,Wednesday,June,Summer
12764,2012-06-21,0,1,0.74,0.6970000000000001,0.7,0.0896,69,Thursday,June,Summer
12765,2012-06-21,0,1,0.72,0.6970000000000001,0.79,0.1343,18,Thursday,June,Summer
12766,2012-06-21,0,1,0.72,0.6970000000000001,0.79,0.1045,18,Thursday,June,Summer
12767,2012-06-21,0,1,0.72,0.6970000000000001,0.74,0.0,11,Thursday,June,Summer
12768,2012-06-21,0,1,0.7,0.6667,0.84,0.0896,12,Thursday,June,Summer
12769,2012-06-21,0,1,0.7,0.6667,0.84,0.1045,40,Thursday,June,Summer
12770,2012-06-21,0,2,0.7,0.6667,0.84,0.0896,150,Thursday,June,Summer
12771,2012-06-21,0,2,0.7,0.6667,0.84,0.0896,463,Thursday,June,Summer
12772,2012-06-21,0,1,0.74,0.6970000000000001,0.7,0.0,590,Thursday,June,Summer
12773,2012-06-21,0,1,0.8,0.7576,0.55,0.194,256,Thursday,June,Summer
12774,2012-06-21,0,1,0.84,0.7879,0.49,0.1045,150,Thursday,June,Summer
12775,2012-06-21,0,1,0.86,0.7879,0.41,0.1343,161,Thursday,June,Summer
12776,2012-06-21,0,1,0.9,0.8182,0.35,0.194,215,Thursday,June,Summer
12777,2012-06-21,0,1,0.9,0.8182,0.35,0.0,172,Thursday,June,Summer
12778,2012-06-21,0,1,0.88,0.7879,0.37,0.1642,176,Thursday,June,Summer
12779,2012-06-21,0,1,0.92,0.8333,0.33,0.1642,194,Thursday,June,Summer
12780,2012-06-21,0,1,0.9,0.8182,0.35,0.1343,320,Thursday,June,Summer
12781,2012-06-21,0,1,0.88,0.7879,0.37,0.0,615,Thursday,June,Summer
12782,2012-06-21,0,1,0.86,0.7879,0.41,0.194,640,Thursday,June,Summer
12783,2012-06-21,0,1,0.88,0.8029999999999999,0.39,0.2239,499,Thursday,June,Summer
12784,2012-06-21,0,1,0.86,0.7879,0.44,0.194,436,Thursday,June,Summer
12785,2012-06-21,0,1,0.82,0.7727,0.52,0.194,311,Thursday,June,Summer
12786,2012-06-21,0,1,0.8,0.7879,0.63,0.1642,243,Thursday,June,Summer
12787,2012-06-21,0,1,0.8,0.7727,0.59,0.0896,146,Thursday,June,Summer
12788,2012-06-22,0,2,0.76,0.7273,0.7,0.1045,93,Friday,June,Summer
12789,2012-06-22,0,1,0.76,0.7424,0.75,0.1642,31,Friday,June,Summer
12790,2012-06-22,0,1,0.74,0.7121,0.79,0.0,12,Friday,June,Summer
12791,2012-06-22,0,1,0.74,0.7121,0.79,0.0,7,Friday,June,Summer
12792,2012-06-22,0,2,0.76,0.7273,0.66,0.0,10,Friday,June,Summer
12793,2012-06-22,0,2,0.74,0.6970000000000001,0.66,0.0896,38,Friday,June,Summer
12794,2012-06-22,0,2,0.74,0.6970000000000001,0.66,0.0,122,Friday,June,Summer
12795,2012-06-22,0,1,0.74,0.6818,0.58,0.1642,359,Friday,June,Summer
12796,2012-06-22,0,1,0.76,0.6970000000000001,0.55,0.1343,613,Friday,June,Summer
12797,2012-06-22,0,1,0.76,0.7121,0.58,0.2239,333,Friday,June,Summer
12798,2012-06-22,0,1,0.8,0.7424,0.52,0.3582,185,Friday,June,Summer
12799,2012-06-22,0,1,0.8,0.7424,0.49,0.1642,236,Friday,June,Summer
12800,2012-06-22,0,1,0.84,0.7879,0.49,0.1343,254,Friday,June,Summer
12801,2012-06-22,0,1,0.88,0.8029999999999999,0.39,0.2239,300,Friday,June,Summer
12802,2012-06-22,0,1,0.88,0.8029999999999999,0.39,0.2239,263,Friday,June,Summer
12803,2012-06-22,0,1,0.9,0.8182,0.35,0.3582,284,Friday,June,Summer
12804,2012-06-22,0,1,0.9,0.8029999999999999,0.31,0.2239,380,Friday,June,Summer
12805,2012-06-22,0,2,0.82,0.7273,0.38,0.1642,646,Friday,June,Summer
12806,2012-06-22,0,2,0.8,0.7576,0.55,0.194,505,Friday,June,Summer
12807,2012-06-22,0,2,0.76,0.6970000000000001,0.55,0.5224,362,Friday,June,Summer
12808,2012-06-22,0,2,0.76,0.6970000000000001,0.55,0.5224,202,Friday,June,Summer
12809,2012-06-22,0,3,0.68,0.6364,0.65,0.2836,217,Friday,June,Summer
12810,2012-06-22,0,1,0.68,0.6364,0.69,0.1343,197,Friday,June,Summer
12811,2012-06-22,0,2,0.66,0.6212,0.74,0.0,174,Friday,June,Summer
12812,2012-06-23,0,1,0.64,0.5758,0.83,0.0,116,Saturday,June,Summer
12813,2012-06-23,0,1,0.66,0.6061,0.78,0.1343,123,Saturday,June,Summer
12814,2012-06-23,0,2,0.64,0.5758,0.83,0.194,93,Saturday,June,Summer
12815,2012-06-23,0,2,0.64,0.5758,0.83,0.0896,42,Saturday,June,Summer
12816,2012-06-23,0,2,0.64,0.5758,0.83,0.1642,19,Saturday,June,Summer
12817,2012-06-23,0,2,0.64,0.5758,0.83,0.194,12,Saturday,June,Summer
12818,2012-06-23,0,1,0.64,0.5758,0.83,0.0896,47,Saturday,June,Summer
12819,2012-06-23,0,1,0.64,0.5758,0.83,0.1642,78,Saturday,June,Summer
12820,2012-06-23,0,1,0.68,0.6364,0.69,0.2239,167,Saturday,June,Summer
12821,2012-06-23,0,1,0.72,0.6818,0.62,0.194,332,Saturday,June,Summer
12822,2012-06-23,0,1,0.74,0.6818,0.55,0.194,494,Saturday,June,Summer
12823,2012-06-23,0,1,0.76,0.6818,0.48,0.2239,516,Saturday,June,Summer
12824,2012-06-23,0,1,0.8,0.7273,0.43,0.194,602,Saturday,June,Summer
12825,2012-06-23,0,1,0.82,0.7273,0.34,0.194,564,Saturday,June,Summer
12826,2012-06-23,0,1,0.78,0.6818,0.33,0.2537,609,Saturday,June,Summer
12827,2012-06-23,0,1,0.84,0.7273,0.3,0.3284,483,Saturday,June,Summer
12828,2012-06-23,0,1,0.84,0.7121,0.26,0.2985,513,Saturday,June,Summer
12829,2012-06-23,0,1,0.82,0.7121,0.26,0.2537,530,Saturday,June,Summer
12830,2012-06-23,0,1,0.82,0.7121,0.26,0.2985,481,Saturday,June,Summer
12831,2012-06-23,0,1,0.8,0.6970000000000001,0.27,0.194,425,Saturday,June,Summer
12832,2012-06-23,0,1,0.78,0.6818,0.31,0.194,386,Saturday,June,Summer
12833,2012-06-23,0,1,0.76,0.6667,0.33,0.1343,322,Saturday,June,Summer
12834,2012-06-23,0,1,0.74,0.6515,0.37,0.1045,279,Saturday,June,Summer
12835,2012-06-23,0,1,0.72,0.6515,0.44,0.0,225,Saturday,June,Summer
12836,2012-06-24,0,1,0.7,0.6515,0.51,0.0,163,Sunday,June,Summer
12837,2012-06-24,0,2,0.68,0.6364,0.54,0.0896,127,Sunday,June,Summer
12838,2012-06-24,0,2,0.68,0.6364,0.51,0.0,114,Sunday,June,Summer
12839,2012-06-24,0,2,0.66,0.6212,0.65,0.0896,60,Sunday,June,Summer
12840,2012-06-24,0,2,0.66,0.6212,0.65,0.0,13,Sunday,June,Summer
12841,2012-06-24,0,1,0.62,0.6061,0.69,0.1343,8,Sunday,June,Summer
12842,2012-06-24,0,1,0.64,0.6061,0.65,0.1642,25,Sunday,June,Summer
